id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018,y_2020,y_2021,y_2022,y_2023
61,301.212,301.212,301.212,301.206,301.206,301.206,301.206,301.206,301.206,301.206
62,291.053,291.053,291.053,291.047,291.047,291.047,291.047,291.047,287.618,287.618
64,381.514,381.514,381.514,381.506,381.506,381.506,381.506,381.506,391.338,391.338
65,360.802,360.802,360.802,360.795,360.795,360.795,360.795,360.795,360.205,360.205
66,365.493,365.493,365.493,367.748,367.748,367.748,367.748,367.748,370.847,370.847
67,98.979,98.979,98.979,98.978,98.978,98.978,98.978,98.978,99.5751,99.5751
68,1268.909,1268.909,1268.909,1264.525,1264.525,1264.525,1264.525,1264.525,1264.53,1264.53
69,379.595,379.595,379.595,379.588,379.588,379.588,379.588,379.588,379.586,379.586
70,295.742,295.742,295.742,295.737,295.737,295.737,295.737,295.737,295.737,295.737
71,355.153,355.153,355.153,354.98,354.98,354.98,354.98,354.98,354.981,354.981
72,1162.615,1162.615,1162.615,1164.226,1164.226,1164.226,1164.226,1164.226,1173.04,1173.04
73,4078.693,4078.693,4078.693,4078.458,4078.458,4078.458,4078.458,4078.458,4078.46,4078.46
74,200.107,200.107,200.107,200.103,200.103,200.103,200.103,200.103,200.104,200.104
75,338.57,338.57,338.57,343.231,343.231,343.231,343.231,343.231,337.188,337.188
76,1295.548,1295.548,1295.548,1299.082,1299.082,1299.082,1299.082,1299.082,1299.41,1299.41
77,1026.187,1026.187,1026.187,1022.585,1022.585,1022.585,1022.585,1022.585,1023.0,1023.0
78,630.347,630.347,630.347,634.305,634.305,634.305,634.305,634.305,634.305,634.305
79,73.138,73.138,73.138,73.137,73.137,73.137,73.137,73.137,73.137,73.137
80,689.032,689.032,689.032,689.204,689.204,689.204,689.204,689.204,687.456,687.456
81,193.239,193.239,193.239,190.514,190.514,190.514,190.514,190.514,190.514,190.514
82,380.409,380.409,380.409,374.469,374.469,374.469,374.469,374.469,374.47,374.47
83,2398.963,2398.963,2398.963,2398.918,2398.918,2398.918,2398.918,2398.918,2398.92,2398.92
84,2485.23,2485.23,2485.23,2482.487,2482.487,2482.487,2482.487,2482.487,2482.54,2482.54
85,275.571,275.571,275.571,275.566,275.566,275.566,275.566,275.566,275.565,275.565
86,99.068,99.068,99.068,99.066,99.066,99.066,99.066,99.066,99.0673,99.0673
87,195.844,195.844,195.844,195.841,195.841,195.841,195.841,195.841,195.841,195.841
88,429.597,429.597,429.597,429.589,429.589,429.589,429.589,429.589,429.589,429.589
89,237.682,237.682,237.682,237.678,237.678,237.678,237.678,237.678,237.678,237.678
90,249.843,249.843,249.843,249.838,249.838,249.838,249.838,249.838,249.838,249.838
91,282.566,282.566,282.566,282.559,282.559,282.559,282.559,282.559,282.56,282.56
92,270.023,270.023,270.023,272.116,272.116,272.116,272.116,272.116,272.115,272.115
93,585.732,585.732,585.732,585.722,585.722,585.722,585.722,585.722,586.121,586.121
94,656.11,656.11,656.11,656.097,656.097,656.097,656.097,656.097,656.097,656.097
95,443.585,443.585,443.585,441.936,441.936,441.936,441.936,441.936,441.936,441.936
96,723.373,723.373,723.373,718.917,718.917,718.917,718.917,718.917,718.917,718.917
97,544.296,544.296,544.296,548.783,548.783,548.783,548.783,548.783,548.783,548.783
98,1602.239,1602.239,1602.239,1602.21,1602.21,1602.21,1602.21,1602.21,1602.56,1602.56
99,396.872,396.872,396.872,396.864,396.864,396.864,396.864,396.864,396.864,396.864
100,718.561,718.561,718.561,718.548,718.548,718.548,718.548,718.548,718.545,718.545
101,126.464,126.464,126.464,126.462,126.462,126.462,126.462,126.462,126.462,126.462
102,197.03,197.03,197.03,197.027,197.027,197.027,197.027,197.027,197.027,197.027
103,135.76,135.76,135.76,134.395,134.395,134.395,134.395,134.395,134.395,134.395
105,221.561,221.561,221.561,221.557,221.557,221.557,221.557,221.557,221.557,221.557
106,151.85,151.85,151.85,151.847,151.847,151.847,151.847,151.847,151.847,151.847
107,160.114,160.114,160.114,160.111,160.111,160.111,160.111,160.111,160.111,160.111
108,572.011,572.011,572.011,572.001,572.001,572.001,572.001,572.001,572.002,572.002
109,1240.907,1240.907,1240.907,1246.219,1246.219,1246.219,1246.219,1246.219,1246.22,1246.22
110,1393.023,1393.023,1393.023,1392.98,1392.98,1392.98,1392.98,1392.98,1392.98,1392.98
111,764.188,764.188,764.188,752.034,752.034,752.034,752.034,752.034,752.405,752.405
112,1628.635,1628.635,1628.635,1636.151,1636.151,1636.151,1636.151,1636.151,1636.15,1636.15
113,1334.67,1334.67,1334.67,1338.124,1338.124,1338.124,1338.124,1338.124,1338.12,1338.12
114,654.767,654.767,654.767,657.7,657.7,657.7,657.7,657.7,657.7,657.7
115,718.036,718.036,718.036,718.014,718.014,718.014,718.014,718.014,724.972,724.972
116,3658.968,3658.968,3658.968,3659.074,3659.074,3659.074,3659.074,3659.074,3658.35,3658.35
117,990.493,990.493,990.493,990.349,990.349,990.349,990.349,990.349,992.619,992.619
118,319.78,319.78,319.78,319.774,319.774,319.774,319.774,319.774,319.774,319.774
119,1018.256,1018.256,1018.256,1018.237,1018.237,1018.237,1018.237,1018.237,1018.21,1018.21
120,382.765,382.765,382.765,382.759,382.759,382.759,382.759,382.759,382.759,382.759
121,462.484,462.484,462.484,463.322,463.322,463.322,463.322,463.322,536.06,536.06
122,3804.279,3804.279,3804.279,3814.545,3814.545,3814.545,3814.545,0.0,3814.24,3814.24
123,1212.584,1212.584,1212.584,1212.562,1212.562,1212.562,1212.562,1212.562,1212.56,1212.56
124,707.622,707.622,707.622,707.609,707.609,707.609,707.609,707.609,707.609,707.609
125,1019.732,1019.732,1019.732,1019.114,1019.114,1019.114,1019.114,1019.114,1019.11,1019.11
126,140.541,140.541,140.541,140.538,140.538,140.538,140.538,140.538,140.938,140.938
127,448.691,448.691,448.691,448.683,448.683,448.683,448.683,448.683,448.681,448.681
128,268.778,268.778,268.778,268.773,268.773,268.773,268.773,268.773,268.773,268.773
129,485.192,485.192,485.192,485.183,485.183,485.183,485.183,485.183,485.183,485.183
130,3617.49,3617.49,3617.49,3618.112,3618.112,3618.112,3618.112,3618.112,3621.36,3621.36
131,270.309,270.309,270.309,270.304,270.304,270.304,270.304,270.304,270.304,270.304
132,188.665,188.665,188.665,188.661,188.661,188.661,188.661,188.661,188.661,188.661
133,158.583,158.583,158.583,158.58,158.58,158.58,158.58,158.58,158.58,158.58
134,115.584,115.584,115.584,115.582,115.582,115.582,115.582,115.582,115.582,115.582
135,141.24,141.24,141.24,141.238,141.238,141.238,141.238,141.238,141.238,141.238
136,689.191,689.191,689.191,689.179,689.179,689.179,689.179,689.179,689.18,689.18
137,728.958,728.958,728.958,701.482,701.482,701.482,701.482,701.482,702.15,702.15
138,508.551,508.551,508.551,508.542,508.542,508.542,508.542,508.542,508.542,508.542
139,637.149,637.149,637.149,637.737,637.737,637.737,637.737,637.737,640.544,640.544
140,1044.942,1044.942,1044.942,1045.124,1045.124,1045.124,1045.124,1045.124,1045.27,1045.27
