id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
262,0.0,4.0,1.0,15.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,1.0
263,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0
264,1.0,27.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,10.0
265,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
266,2.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,23.0
267,46.0,24.0,9.0,12.0,4.0,3.0,10.0,4.0,8.0,6.0,7.0,16.0,9.0
268,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0
269,4.0,3.0,3.0,2.0,4.0,3.0,6.0,1.0,1.0,5.0,4.0,5.0,2.0
270,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,0.0,4.0,5.0,3.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
272,2.0,4.0,5.0,6.0,18.0,18.0,12.0,0.0,5.0,13.0,10.0,10.0,8.0
273,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0
274,2.0,4.0,1.0,4.0,12.0,4.0,1.0,4.0,9.0,7.0,28.0,3.0,1.0
275,0.0,0.0,1.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0
276,0.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,2.0,4.0,8.0,10.0,1.0
277,3.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0
278,13.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,0.0,4.0,1.0,2.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,14.0,4.0,11.0,13.0,8.0,13.0,20.0,25.0,14.0,12.0,21.0,14.0,5.0
281,4.0,8.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0
282,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
283,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,3.0
284,0.0,0.0,6.0,1.0,5.0,29.0,55.0,43.0,31.0,18.0,10.0,8.0,3.0
285,27.0,61.0,48.0,35.0,45.0,49.0,48.0,54.0,63.0,59.0,58.0,45.0,32.0
286,7.0,9.0,5.0,10.0,9.0,1.0,15.0,13.0,17.0,19.0,11.0,8.0,16.0
287,41.0,48.0,40.0,55.0,66.0,63.0,54.0,29.0,45.0,45.0,45.0,41.0,55.0
288,9.0,5.0,2.0,3.0,1.0,0.0,2.0,4.0,9.0,4.0,5.0,2.0,2.0
289,3.0,6.0,4.0,14.0,10.0,8.0,4.0,17.0,20.0,9.0,11.0,10.0,10.0
290,24.0,20.0,24.0,26.0,42.0,49.0,24.0,47.0,21.0,55.0,49.0,37.0,64.0
291,0.0,0.0,3.0,0.0,0.0,22.0,9.0,3.0,2.0,5.0,1.0,0.0,1.0
292,9.0,6.0,1.0,1.0,0.0,5.0,26.0,1.0,6.0,2.0,8.0,8.0,7.0
293,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0,2.0,1.0
294,1.0,5.0,4.0,1.0,4.0,0.0,4.0,1.0,3.0,7.0,7.0,1.0,3.0
295,4.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0
296,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
298,8.0,27.0,26.0,15.0,11.0,30.0,17.0,18.0,9.0,18.0,23.0,12.0,29.0
299,1.0,5.0,2.0,2.0,6.0,5.0,4.0,4.0,0.0,0.0,1.0,7.0,2.0
300,54.0,48.0,36.0,13.0,15.0,12.0,12.0,28.0,32.0,41.0,21.0,19.0,28.0
301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0
302,0.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
303,8.0,7.0,69.0,10.0,16.0,7.0,30.0,8.0,11.0,5.0,4.0,9.0,6.0
304,24.0,29.0,1.0,6.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0
305,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,17.0
306,14.0,17.0,14.0,12.0,24.0,38.0,12.0,32.0,39.0,27.0,27.0,20.0,18.0
307,6.0,9.0,29.0,4.0,0.0,3.0,3.0,9.0,8.0,7.0,7.0,5.0,22.0
308,0.0,6.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
309,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
310,1.0,4.0,1.0,2.0,3.0,8.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0
311,2.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0
312,2.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,11.0
313,4.0,14.0,2.0,9.0,6.0,3.0,18.0,6.0,7.0,7.0,13.0,15.0,12.0
314,5.0,1.0,1.0,55.0,1.0,4.0,0.0,1.0,7.0,1.0,2.0,4.0,18.0
315,6.0,4.0,4.0,9.0,8.0,6.0,10.0,6.0,18.0,10.0,18.0,15.0,23.0
316,10.0,11.0,21.0,5.0,14.0,7.0,6.0,0.0,8.0,4.0,17.0,5.0,2.0
317,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,8.0,4.0,1.0
318,2.0,4.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,1.0
319,6.0,10.0,5.0,1.0,4.0,9.0,4.0,2.0,6.0,22.0,19.0,5.0,11.0
320,12.0,13.0,2.0,2.0,2.0,0.0,2.0,4.0,5.0,2.0,1.0,0.0,3.0
321,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0
322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0
323,2.0,1.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,0.0,8.0,8.0,4.0
324,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,6.0
325,0.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,12.0
326,1.0,2.0,1.0,9.0,0.0,0.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0
327,1.0,1.0,1.0,4.0,0.0,17.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0
328,2.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0
329,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0
330,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
331,14.0,30.0,45.0,27.0,40.0,22.0,35.0,24.0,24.0,28.0,10.0,20.0,30.0
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
333,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,1.0,2.0,1.0,1.0
334,28.0,8.0,30.0,24.0,48.0,27.0,14.0,32.0,31.0,16.0,20.0,17.0,27.0
335,2.0,1.0,2.0,7.0,3.0,8.0,5.0,6.0,1.0,5.0,6.0,5.0,1.0
336,2.0,7.0,4.0,1.0,16.0,6.0,10.0,32.0,11.0,5.0,4.0,4.0,20.0
337,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0
338,4.0,8.0,1.0,8.0,12.0,7.0,9.0,33.0,19.0,21.0,14.0,20.0,52.0
339,7.0,16.0,12.0,26.0,22.0,35.0,24.0,25.0,33.0,66.0,38.0,80.0,35.0
343,5.0,6.0,6.0,9.0,11.0,9.0,5.0,5.0,15.0,6.0,15.0,6.0,7.0
344,6.0,2.0,3.0,6.0,3.0,3.0,6.0,5.0,2.0,4.0,39.0,1.0,16.0
345,1.0,1.0,0.0,3.0,6.0,1.0,2.0,4.0,4.0,3.0,9.0,6.0,3.0
346,4.0,5.0,2.0,6.0,10.0,12.0,7.0,6.0,10.0,19.0,7.0,29.0,18.0
347,6.0,83.0,8.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,26.0,2.0,8.0
348,3.0,2.0,5.0,2.0,1.0,1.0,0.0,8.0,1.0,3.0,4.0,8.0,5.0
349,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,5.0,1.0
350,3.0,3.0,8.0,1.0,4.0,1.0,9.0,6.0,14.0,10.0,16.0,0.0,4.0
351,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0
352,0.0,16.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0
353,5.0,5.0,3.0,6.0,2.0,3.0,0.0,1.0,5.0,2.0,3.0,7.0,18.0
354,14.0,15.0,10.0,3.0,7.0,13.0,29.0,11.0,7.0,7.0,22.0,16.0,6.0
355,50.0,40.0,48.0,49.0,62.0,59.0,48.0,39.0,41.0,38.0,39.0,19.0,36.0
356,8.0,16.0,13.0,14.0,16.0,18.0,18.0,6.0,14.0,22.0,10.0,14.0,12.0
357,19.0,10.0,12.0,3.0,5.0,18.0,10.0,6.0,13.0,5.0,21.0,2.0,6.0
358,105.0,115.0,103.0,111.0,130.0,166.0,107.0,127.0,110.0,102.0,86.0,95.0,110.0
359,0.0,1.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,3.0,6.0,3.0,1.0
360,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0
361,13.0,14.0,8.0,16.0,13.0,17.0,15.0,19.0,20.0,25.0,24.0,41.0,10.0
362,3.0,8.0,21.0,12.0,6.0,14.0,9.0,3.0,11.0,13.0,16.0,13.0,5.0
363,11.0,11.0,13.0,27.0,22.0,13.0,16.0,23.0,28.0,37.0,20.0,38.0,34.0
364,3.0,12.0,11.0,14.0,8.0,5.0,5.0,7.0,14.0,11.0,15.0,12.0,18.0
365,2.0,2.0,0.0,2.0,5.0,6.0,1.0,5.0,5.0,1.0,2.0,9.0,2.0
366,9.0,11.0,11.0,11.0,16.0,18.0,13.0,20.0,1.0,9.0,5.0,14.0,8.0
367,91.0,62.0,48.0,87.0,44.0,55.0,78.0,44.0,71.0,68.0,80.0,66.0,70.0
368,18.0,33.0,20.0,22.0,17.0,24.0,38.0,18.0,25.0,20.0,27.0,19.0,10.0
369,6.0,5.0,2.0,2.0,5.0,8.0,7.0,2.0,7.0,2.0,9.0,13.0,5.0
370,54.0,8.0,51.0,22.0,14.0,10.0,26.0,29.0,15.0,10.0,10.0,22.0,11.0
371,14.0,21.0,5.0,14.0,8.0,7.0,17.0,16.0,14.0,26.0,28.0,18.0,16.0
372,3.0,9.0,10.0,6.0,2.0,2.0,2.0,2.0,10.0,3.0,9.0,10.0,5.0
373,4.0,10.0,7.0,8.0,3.0,6.0,8.0,7.0,9.0,4.0,16.0,12.0,9.0
374,5.0,2.0,1.0,0.0,6.0,9.0,4.0,2.0,7.0,3.0,3.0,4.0,6.0
375,2.0,5.0,3.0,1.0,1.0,0.0,6.0,1.0,0.0,3.0,2.0,4.0,9.0
376,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0
377,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
378,14.0,7.0,18.0,7.0,10.0,12.0,20.0,11.0,8.0,23.0,16.0,14.0,20.0
379,9.0,0.0,3.0,8.0,2.0,1.0,5.0,7.0,0.0,1.0,9.0,5.0,3.0
380,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,9.0,2.0
381,6.0,6.0,17.0,7.0,10.0,27.0,12.0,17.0,19.0,18.0,10.0,21.0,18.0
382,2.0,14.0,6.0,8.0,7.0,10.0,3.0,3.0,16.0,13.0,18.0,14.0,16.0
383,9.0,9.0,5.0,56.0,5.0,5.0,19.0,4.0,8.0,8.0,9.0,11.0,3.0
385,7.0,17.0,24.0,38.0,29.0,9.0,7.0,2.0,5.0,10.0,11.0,7.0,14.0
386,2.0,4.0,2.0,2.0,4.0,5.0,7.0,11.0,11.0,16.0,2.0,15.0,13.0
387,30.0,36.0,20.0,26.0,35.0,25.0,16.0,18.0,22.0,33.0,41.0,16.0,27.0
388,10.0,12.0,5.0,11.0,8.0,28.0,26.0,36.0,24.0,50.0,48.0,53.0,48.0
389,24.0,17.0,29.0,26.0,14.0,21.0,12.0,24.0,15.0,25.0,31.0,4.0,2.0
390,32.0,4.0,4.0,4.0,1.0,2.0,5.0,9.0,10.0,8.0,5.0,6.0,9.0
391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0
392,52.0,25.0,34.0,35.0,33.0,43.0,41.0,83.0,39.0,65.0,48.0,54.0,49.0
393,28.0,35.0,30.0,46.0,50.0,60.0,34.0,29.0,51.0,39.0,46.0,38.0,35.0
394,19.0,0.0,11.0,8.0,0.0,4.0,3.0,2.0,7.0,11.0,4.0,8.0,5.0
395,7.0,23.0,13.0,8.0,20.0,6.0,7.0,24.0,12.0,14.0,8.0,32.0,8.0
396,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,4.0,1.0
397,8.0,110.0,115.0,74.0,8.0,3.0,4.0,3.0,3.0,7.0,3.0,12.0,17.0
398,84.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0
399,13.0,13.0,14.0,27.0,18.0,19.0,7.0,8.0,12.0,7.0,15.0,27.0,19.0
400,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,4.0,1.0
401,0.0,3.0,26.0,2.0,0.0,5.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0
402,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0
403,3.0,6.0,5.0,4.0,5.0,11.0,3.0,5.0,3.0,7.0,7.0,7.0,5.0
404,2.0,2.0,9.0,1.0,5.0,6.0,3.0,4.0,12.0,5.0,4.0,8.0,7.0
405,2.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,1.0,19.0,22.0
406,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,7.0,6.0,8.0,3.0,3.0
407,8.0,4.0,6.0,0.0,9.0,6.0,1.0,4.0,0.0,5.0,5.0,5.0,6.0
408,3.0,4.0,1.0,3.0,6.0,5.0,2.0,5.0,7.0,1.0,7.0,5.0,4.0
409,9.0,4.0,7.0,5.0,6.0,6.0,6.0,2.0,3.0,4.0,7.0,7.0,7.0
410,7.0,6.0,9.0,3.0,6.0,10.0,4.0,4.0,2.0,67.0,6.0,3.0,97.0
411,1.0,4.0,4.0,47.0,7.0,67.0,43.0,17.0,11.0,6.0,8.0,6.0,7.0
412,9.0,5.0,4.0,3.0,4.0,6.0,1.0,7.0,2.0,2.0,7.0,16.0,17.0
413,0.0,0.0,2.0,6.0,0.0,2.0,3.0,4.0,0.0,4.0,18.0,10.0,7.0
416,16.0,7.0,7.0,18.0,8.0,5.0,5.0,9.0,2.0,30.0,0.0,3.0,7.0
417,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,17.0,1.0,5.0,0.0,1.0
418,11.0,4.0,10.0,2.0,10.0,5.0,7.0,7.0,9.0,9.0,4.0,8.0,12.0
419,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0
420,6.0,5.0,5.0,11.0,5.0,7.0,5.0,4.0,4.0,9.0,18.0,4.0,8.0
421,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
422,27.0,25.0,21.0,48.0,32.0,46.0,40.0,32.0,42.0,34.0,27.0,50.0,47.0
423,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,7.0,4.0,2.0
424,3.0,4.0,8.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0
425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0
426,1.0,9.0,15.0,11.0,6.0,5.0,9.0,15.0,3.0,10.0,8.0,6.0,5.0
428,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,6.0,8.0,8.0,4.0,14.0
430,3.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,6.0,1.0,6.0,12.0
431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0
432,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0
433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
434,3.0,2.0,5.0,4.0,2.0,3.0,0.0,1.0,3.0,1.0,5.0,9.0,7.0
435,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
436,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0
437,3.0,6.0,4.0,5.0,3.0,4.0,20.0,16.0,10.0,24.0,29.0,21.0,22.0
438,4.0,3.0,7.0,6.0,10.0,24.0,16.0,4.0,18.0,3.0,2.0,7.0,9.0
442,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,6.0,0.0,2.0,1.0,5.0
443,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0
444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0
445,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
447,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0
448,16.0,23.0,18.0,29.0,26.0,16.0,8.0,12.0,7.0,18.0,8.0,14.0,44.0
449,0.0,0.0,3.0,4.0,1.0,5.0,3.0,5.0,1.0,6.0,4.0,4.0,2.0
450,2.0,1.0,2.0,2.0,3.0,1.0,5.0,2.0,10.0,4.0,5.0,4.0,5.0
451,1.0,1.0,6.0,4.0,1.0,1.0,8.0,3.0,4.0,1.0,5.0,9.0,3.0
452,3.0,3.0,16.0,3.0,7.0,10.0,9.0,23.0,16.0,8.0,12.0,2.0,18.0
453,5.0,2.0,1.0,5.0,6.0,2.0,5.0,2.0,1.0,4.0,5.0,9.0,1.0
454,4.0,1.0,0.0,3.0,8.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0
455,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
456,4.0,17.0,29.0,23.0,33.0,57.0,35.0,31.0,45.0,23.0,25.0,56.0,60.0
457,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458,3.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,2.0
459,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,6.0,9.0
460,8.0,9.0,14.0,7.0,9.0,15.0,11.0,12.0,10.0,3.0,9.0,6.0,9.0
462,2.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,4.0,6.0,5.0
463,0.0,4.0,2.0,1.0,4.0,4.0,22.0,3.0,6.0,7.0,3.0,5.0,4.0
464,1.0,4.0,3.0,4.0,13.0,1.0,2.0,0.0,3.0,1.0,4.0,3.0,1.0
465,2.0,1.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0
466,4.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,5.0,2.0,3.0,5.0,4.0
467,14.0,11.0,12.0,14.0,11.0,16.0,6.0,6.0,11.0,11.0,6.0,6.0,10.0
468,1.0,9.0,6.0,14.0,16.0,7.0,4.0,1.0,9.0,2.0,1.0,4.0,3.0
469,0.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,3.0,1.0,4.0,2.0
470,4.0,2.0,3.0,10.0,11.0,4.0,29.0,5.0,3.0,3.0,3.0,6.0,8.0
471,7.0,10.0,8.0,9.0,10.0,11.0,4.0,16.0,4.0,11.0,1.0,13.0,22.0
472,1.0,0.0,2.0,1.0,0.0,10.0,0.0,5.0,2.0,3.0,4.0,2.0,1.0
473,19.0,11.0,34.0,21.0,44.0,30.0,15.0,14.0,6.0,12.0,9.0,18.0,15.0
474,6.0,5.0,30.0,4.0,5.0,12.0,6.0,3.0,16.0,10.0,15.0,4.0,12.0
475,4.0,4.0,16.0,8.0,8.0,2.0,1.0,1.0,14.0,0.0,4.0,6.0,12.0
476,444.0,459.0,511.0,412.0,438.0,523.0,482.0,457.0,569.0,485.0,382.0,327.0,407.0
