"id","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019","y_2021"
196,39,66,43,60,64,56,63,133
197,28,35,47,54,71,64,66,134
198,29,29,14,26,19,24,22,31
199,81,113,112,157,136,172,169,197
200,15,18,18,30,21,26,24,69
201,6,14,12,14,19,16,30,20
202,69,77,50,85,82,63,69,150
203,25,24,25,24,37,35,39,37
204,8,5,6,9,10,10,12,15
205,2,3,5,4,3,7,6,3
206,8,10,9,9,13,16,17,9
207,11,9,3,14,19,31,32,54
208,8,3,2,4,3,6,11,6
209,38,56,58,70,80,90,94,121
210,9,2,3,11,16,14,16,23
211,31,34,41,42,37,51,67,89
212,26,39,36,45,42,34,61,128
213,12,9,7,9,7,6,7,10
215,2,1,3,1,,2,3,4
216,2,5,1,3,4,6,7,3
217,7,9,3,7,5,13,4,5
218,19,18,26,20,23,30,39,37
219,21,19,11,16,10,19,17,56
220,42,37,39,63,32,41,56,39
221,26,23,15,33,27,48,65,65
222,5,4,6,7,3,5,3,4
223,37,41,35,64,53,61,64,79
224,28,24,30,33,17,30,26,25
225,21,13,14,28,12,66,70,38
226,9,8,5,7,6,,,10
227,31,41,42,44,50,52,59,102
228,5,10,15,8,8,8,9,20
229,34,69,62,121,116,131,164,229
230,26,20,26,33,37,43,67,74
231,14,10,14,20,22,33,39,53
232,36,34,35,51,62,43,63,127
233,7,16,13,14,19,21,22,30
234,62,70,55,95,109,108,103,253
235,10,11,8,11,9,6,9,13
236,3,2,3,4,4,3,2,2
237,69,78,67,74,78,70,71,136
238,66,85,63,71,81,81,86,110
240,15,16,17,13,7,17,26,27
241,6,11,7,7,6,5,8,1
242,25,35,34,26,28,34,46,57
243,,2,2,3,,,11,33
244,24,31,28,25,34,24,46,57
245,32,39,32,35,30,45,54,56
246,35,29,21,30,24,26,41,57
247,26,28,26,42,40,18,29,103
248,25,38,18,43,44,64,70,83
249,36,36,34,54,63,98,99,162
250,14,19,21,20,24,21,21,15
251,16,9,12,22,31,33,43,49
252,5,3,5,11,7,15,15,21
253,18,14,11,10,14,21,24,15
254,1,2,3,7,9,9,7,24
255,17,13,7,16,15,35,21,25
256,7,5,10,12,21,28,29,45
257,37,39,31,42,45,42,62,67
258,63,64,67,73,93,112,103,148
259,39,44,34,57,56,53,59,123
260,56,91,79,68,91,94,97,131
261,31,27,33,27,26,28,34,48
262,21,24,13,13,18,19,10,16
263,18,17,10,11,17,9,15,15
264,11,15,13,28,25,21,23,63
265,28,17,14,21,20,18,21,21
266,20,34,24,27,49,56,52,76
267,40,35,46,35,45,70,67,76
268,32,48,42,46,41,33,41,72
269,22,23,14,30,31,20,19,29
270,41,35,19,20,27,37,48,75
271,24,28,26,30,37,40,37,71
272,18,25,16,25,16,21,38,28
273,19,22,10,17,27,34,37,55
274,11,10,8,14,15,15,16,26
275,26,18,26,20,23,24,19,39
276,23,22,24,20,26,32,32,59
277,18,19,11,15,30,24,31,54
278,17,14,14,10,16,25,26,71
279,11,9,4,4,6,10,12,28
280,60,58,80,76,91,78,93,188
281,19,19,19,31,22,24,32,47
282,20,35,30,31,42,46,56,106
283,44,50,49,73,87,59,69,109
284,3,7,9,8,15,29,22,14
285,,,,,,,,
286,6,11,13,11,18,16,25,22
287,35,33,28,34,40,29,38,49
288,5,9,2,2,11,13,16,17
289,36,49,47,41,59,59,70,108
290,25,34,54,30,27,50,62,44
291,55,46,53,86,90,104,112,205
292,24,32,36,49,70,22,28,99
293,22,29,19,32,36,33,35,56
294,36,54,41,30,39,62,87,115
295,28,36,22,31,48,36,38,79
296,6,5,13,26,13,16,28,38
297,3,,1,,1,,2,0
298,8,16,17,13,21,25,44,69
299,45,36,36,42,65,79,86,116
300,3,19,9,12,10,7,18,21
301,19,36,28,29,30,35,36,67
302,33,24,29,34,37,41,41,82
303,16,13,11,33,36,36,41,46
304,33,37,32,31,37,36,51,119
305,17,14,9,9,18,16,23,57
306,39,49,51,65,72,76,92,181
307,37,43,49,54,70,80,78,143
308,16,14,19,16,22,12,11,10
309,10,21,16,19,17,22,18,13
310,13,28,28,34,37,35,22,22
311,22,24,13,24,27,28,37,58
312,46,70,49,76,79,56,75,182
313,15,27,22,17,36,28,31,66
314,61,53,53,76,82,76,80,189
315,1,1,1,,,1,3,3
316,65,94,82,115,119,71,77,176
317,15,24,27,15,22,7,9,69
318,11,7,7,8,6,6,5,9
319,51,42,51,45,59,48,75,113
320,7,6,5,2,7,28,57,3
321,32,32,38,38,44,32,40,71
322,19,17,17,18,24,17,21,56
323,51,80,73,81,79,67,70,124
324,15,18,7,14,18,12,9,23
325,26,39,21,64,56,69,70,88
326,34,45,29,25,23,10,14,19
327,43,50,51,73,82,54,58,142
328,14,24,20,23,21,32,18,44
329,28,44,29,31,43,64,75,87
330,30,53,49,63,60,56,69,73
331,12,13,21,17,49,27,24,68
332,21,31,13,31,42,40,34,57
333,60,74,56,75,79,80,85,179
334,10,3,,4,4,5,13,9
335,29,24,28,26,23,29,35,29
336,48,41,33,41,73,95,75,163
337,13,19,13,21,14,11,16,26
338,25,20,32,37,17,18,13,20
339,1,2,,1,2,,,1
343,6,9,8,15,12,25,12,11
344,16,18,19,35,26,28,24,41
345,12,22,17,23,22,36,37,45
346,70,66,74,94,92,90,80,154
347,7,13,10,9,20,8,10,19
348,37,56,42,33,35,30,54,77
349,28,19,23,30,12,1,5,6
350,9,9,7,5,7,12,9,7
351,12,13,15,15,12,17,9,21
352,21,30,28,23,28,57,41,33
353,19,29,14,24,13,11,15,21
354,16,16,17,19,20,9,18,29
355,24,14,14,19,15,34,29,28
356,30,30,25,37,29,31,32,20
357,17,24,16,21,25,24,22,16
358,20,21,14,12,14,12,17,13
359,6,12,12,9,7,33,30,7
360,57,75,72,73,73,86,99,116
361,31,34,28,41,39,37,25,83
362,84,99,102,101,110,77,129,179
363,75,94,101,124,115,120,131,189
364,10,7,6,6,7,11,13,4
365,18,14,9,12,15,16,12,27
366,15,8,13,12,13,11,12,21
367,23,13,17,20,17,22,24,11
368,65,61,51,56,61,46,46,96
369,39,55,73,80,89,81,85,47
370,146,140,123,185,152,153,157,286
371,176,180,138,220,261,193,192,549
372,97,88,73,103,109,102,131,183
373,4,4,5,6,1,9,33,4
374,54,77,60,79,83,94,113,168
375,3,6,3,2,4,4,9,1
376,35,55,54,40,56,43,70,106
377,56,60,46,63,71,77,101,124
378,19,9,12,7,17,7,13,10
379,15,14,17,15,10,11,22,13
380,19,38,29,36,43,52,29,13
381,27,27,36,28,30,27,30,38
382,44,52,42,63,64,50,81,111
383,71,96,88,132,121,138,139,248
385,126,206,161,214,219,180,204,403
386,41,29,27,21,23,28,19,29
387,52,67,75,98,103,105,96,168
388,24,22,23,28,28,27,30,25
389,126,162,186,195,177,133,123,191
390,14,12,12,11,10,18,22,20
391,2,10,7,15,9,11,17,6
392,35,27,23,28,29,41,40,22
393,56,40,40,37,36,57,74,59
394,35,34,30,30,27,27,18,44
395,16,17,19,16,15,12,10,20
396,29,30,30,43,46,48,40,35
397,10,5,8,14,12,14,13,23
398,3,1,5,8,4,3,5,5
399,10,18,10,16,17,19,29,12
400,5,8,13,13,22,15,16,8
401,18,17,20,24,19,28,27,18
402,9,15,19,12,10,13,16,12
403,11,8,13,12,18,12,23,22
404,34,32,27,31,34,36,34,67
405,45,54,42,54,43,42,44,28
406,11,13,12,24,6,10,10,25
407,27,26,19,21,16,17,23,17
408,17,13,19,15,19,19,29,24
409,5,11,4,13,11,4,17,6
410,4,3,7,8,10,10,5,4
411,6,16,16,30,22,29,21,23
412,4,3,1,5,1,4,5,1
413,22,20,15,17,22,31,45,12
416,12,23,8,11,14,16,18,15
417,29,33,24,18,16,9,14,27
418,33,21,14,17,30,29,32,27
419,17,16,13,20,17,15,16,11
420,11,12,9,13,16,20,20,4
421,9,10,10,10,15,8,5,4
422,41,37,38,42,57,77,94,130
423,23,18,15,19,24,12,28,14
424,2,4,4,7,3,3,3,7
425,7,8,7,5,8,8,13,4
426,26,15,18,18,20,17,26,28
428,28,20,12,33,32,34,32,24
430,47,41,39,63,62,71,110,145
431,23,35,29,33,42,40,34,54
432,37,25,33,37,20,19,27,33
433,12,7,7,4,3,2,2,4
434,9,11,10,10,14,11,11,13
435,3,1,1,5,8,5,6,8
436,17,11,20,22,35,36,22,38
437,30,21,26,27,47,49,46,74
438,10,11,10,14,25,29,41,23
442,40,40,42,52,60,70,71,110
443,16,10,11,14,15,10,7,14
444,38,50,34,42,36,34,32,78
445,23,26,14,16,21,24,18,17
446,12,18,8,12,17,20,28,26
447,21,23,14,19,25,26,36,43
448,34,27,18,39,42,33,34,32
449,2,1,4,6,9,8,7,2
450,25,28,10,12,22,12,11,15
451,20,21,17,24,24,28,24,26
452,7,6,5,12,8,10,9,23
453,34,30,28,31,19,32,32,65
454,14,13,15,16,17,12,13,11
455,10,9,13,15,17,18,17,7
456,2,1,,2,2,2,2,1
457,9,11,8,7,9,11,3,5
458,5,10,9,12,14,15,20,6
459,31,30,30,41,19,17,16,29
460,35,35,45,31,31,29,42,64
462,23,32,38,29,30,29,39,41
463,21,21,29,41,36,30,39,31
464,19,18,18,26,20,29,30,16
465,6,10,5,7,7,13,11,16
466,31,30,21,38,46,47,52,41
467,15,14,14,25,21,21,30,11
468,2,1,2,2,2,,1,0
469,12,9,8,3,7,10,8,6
470,10,7,17,19,16,10,8,6
471,22,28,22,24,19,34,27,12
472,5,2,6,10,11,9,14,7
473,20,19,26,28,22,18,24,18
474,17,16,14,11,19,23,39,16
475,8,12,7,7,9,14,12,7
476,48,41,36,58,79,78,92,137
