"id","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019","y_2021"
69,19,22,29,38,16,14,18
70,5,6,5,5,8,6,3
71,35,24,29,26,17,20,26
72,14,18,26,35,24,26,17
73,30,35,37,44,45,44,26
74,6,6,7,5,,,5
75,64,66,69,85,61,60,70
76,51,41,42,50,36,46,28
77,79,72,84,94,75,73,44
78,27,28,28,33,27,20,13
79,10,17,16,16,11,12,9
80,6,8,12,11,10,5,6
81,17,15,16,10,13,11,8
82,35,38,42,51,40,31,20
83,24,32,23,30,26,25,13
84,4,5,6,5,4,5,2
85,7,3,10,3,2,9,5
86,19,18,13,16,15,20,7
87,7,14,8,4,7,4,3
88,13,13,18,10,12,19,11
89,15,12,11,16,15,17,13
90,10,9,10,8,6,11,3
91,31,26,25,24,32,28,13
92,5,3,7,11,7,4,3
93,10,10,15,10,7,5,1
94,10,11,17,10,8,11,4
95,21,23,18,26,16,19,4
96,25,27,39,36,40,42,17
97,33,37,42,40,38,44,16
98,30,35,36,43,48,55,39
99,16,17,18,13,15,19,16
100,20,23,17,12,17,15,7
101,16,17,22,17,12,14,9
102,16,13,22,11,14,11,9
103,9,8,10,8,9,14,13
105,11,11,14,11,9,12,5
106,12,10,11,6,1,6,5
107,37,36,38,44,33,47,15
108,22,30,30,29,34,30,18
109,28,26,33,26,16,17,16
110,23,24,26,19,14,14,8
111,23,40,42,49,43,47,38
112,11,19,15,19,15,17,12
113,43,59,55,56,45,51,29
114,9,7,8,7,10,7,3
115,169,200,220,241,206,197,186
116,28,24,37,45,43,47,33
117,45,51,53,50,60,61,44
118,33,30,35,30,31,24,23
119,22,23,21,19,14,14,11
120,15,9,10,13,11,9,4
121,20,21,21,19,18,26,13
122,,,,,,,
123,15,15,20,18,16,24,8
124,18,11,13,13,6,8,9
125,25,32,32,31,25,37,24
126,1,1,3,3,5,7,3
127,21,19,23,12,24,21,15
128,19,22,25,15,10,18,11
129,32,34,43,44,33,34,16
130,20,16,15,28,14,15,20
131,26,44,41,36,23,39,19
132,,,,,,4,
133,15,8,11,22,15,13,14
134,12,8,9,8,19,15,10
135,6,6,11,8,14,22,4
136,13,9,13,22,22,20,15
137,21,44,54,49,32,28,26
138,5,4,7,7,11,13,7
139,11,20,13,8,6,15,3
140,20,23,31,33,22,32,33
141,11,5,8,7,5,6,4
142,18,22,18,28,37,28,8
143,26,36,36,37,24,23,27
144,25,26,27,22,23,20,10
145,34,30,25,22,27,24,14
146,16,25,25,16,15,23,12
147,19,17,21,28,28,27,24
148,48,53,45,57,32,36,39
149,28,26,21,17,21,28,26
150,15,21,30,24,18,18,10
151,162,179,187,205,121,112,107
152,14,14,18,20,15,12,3
153,95,88,85,86,55,48,39
154,46,43,37,35,34,41,25
155,26,24,27,28,17,19,8
156,27,39,45,63,63,53,28
157,8,8,13,4,1,4,2
158,39,42,46,43,39,42,21
159,5,7,7,11,9,8,4
160,16,18,17,16,16,19,14
161,15,24,25,28,26,33,22
162,21,19,20,20,21,22,7
163,9,10,14,12,11,10,7
164,37,28,24,26,22,24,20
165,18,13,16,23,19,15,19
166,4,5,11,9,6,11,7
167,5,4,5,6,6,6,4
168,15,13,13,13,6,7,14
169,74,92,102,103,72,92,96
170,68,70,70,60,60,65,46
171,14,13,18,23,17,9,9
172,128,141,160,172,129,166,194
173,9,19,17,13,12,19,6
174,23,23,22,19,30,20,12
175,22,38,39,47,34,29,19
176,124,115,124,109,85,79,91
177,34,31,27,32,21,24,25
178,4,2,2,4,8,6,8
179,35,29,35,32,28,27,20
180,7,8,10,12,16,12,17
181,41,46,48,40,50,37,50
182,4,2,3,3,4,4,3
183,3,4,4,7,11,14,1
184,9,11,11,17,11,11,15
185,16,15,16,15,15,26,7
186,36,31,32,29,29,31,16
187,27,33,43,31,23,30,23
188,47,48,43,56,47,52,69
189,23,16,25,24,17,25,25
190,6,7,15,17,23,18,5
191,42,38,44,44,39,26,23
192,20,33,46,26,23,32,28
193,27,30,34,41,15,19,17
194,93,95,107,130,92,97,74
195,47,46,51,50,30,31,20
196,21,22,19,22,17,24,22
197,25,20,25,26,18,21,21
198,19,19,29,22,25,24,12
199,23,24,27,47,32,24,13
200,1,5,8,4,6,4,7
201,43,48,62,63,37,27,24
202,36,32,23,32,19,21,23
203,25,23,24,26,23,29,14
204,35,36,38,45,35,40,24
205,25,26,29,30,27,31,34
206,37,34,37,45,39,44,41
207,6,7,5,10,13,7,9
208,42,44,48,58,41,47,41
209,31,41,48,47,34,46,26
210,1,4,12,17,9,8,2
211,40,44,45,37,27,25,10
212,10,5,7,6,9,10,8
213,24,31,34,35,21,20,17
215,16,15,17,13,11,10,19
216,16,12,6,,,9,15
217,24,23,28,28,16,17,24
218,34,31,27,27,28,24,13
219,6,6,9,7,3,4,4
220,9,10,21,20,26,17,9
221,16,14,22,24,18,18,13
222,11,10,9,,10,12,14
223,10,14,19,16,17,22,10
224,29,33,38,38,41,38,23
225,21,23,18,10,14,28,7
226,3,7,9,10,,,7
227,38,36,28,25,40,37,15
228,11,12,9,12,5,2,2
229,22,30,39,44,37,42,35
230,11,6,5,10,5,10,3
231,25,26,40,46,24,27,20
232,37,44,41,47,27,27,20
233,50,45,37,52,38,35,32
234,54,47,50,44,46,59,34
235,34,35,39,39,24,38,34
236,10,9,11,10,12,17,7
237,23,27,26,27,24,24,18
238,31,24,31,28,19,20,19
240,8,7,7,7,8,10,11
241,33,32,30,30,20,24,34
242,32,24,31,31,23,23,16
243,,,,,,2,15
244,23,18,19,21,20,38,17
245,10,9,7,9,10,11,5
246,8,8,10,16,12,24,12
247,5,6,4,6,7,5,0
248,11,7,11,8,8,15,5
249,17,18,20,19,9,17,2
250,14,21,17,15,20,19,2
251,34,30,31,28,19,28,13
252,13,9,10,10,7,3,6
253,52,60,55,64,41,57,40
254,4,,3,,4,3,2
255,84,65,68,62,62,74,63
256,34,31,40,67,55,67,78
257,76,95,101,104,82,111,129
258,30,34,35,27,27,27,20
259,23,15,22,19,11,21,13
260,18,26,22,32,19,25,17
261,36,37,36,30,40,28,15
262,48,53,54,56,48,55,54
263,33,37,55,66,48,35,30
264,26,22,25,25,26,27,7
265,32,25,23,14,7,13,11
266,53,59,57,54,48,59,34
267,111,106,110,103,77,76,48
268,15,15,12,21,15,15,10
269,40,51,50,55,50,41,37
270,11,9,11,16,18,13,4
271,7,9,9,5,7,10,4
272,7,5,7,8,10,14,2
273,13,18,14,13,20,19,23
274,12,12,10,8,5,8,3
275,27,26,22,27,16,16,8
276,31,29,30,35,20,18,12
277,23,27,19,25,19,21,19
278,18,22,17,13,10,19,7
279,4,2,4,4,2,8,5
280,17,24,25,29,16,21,10
281,8,11,14,12,13,14,6
282,31,23,22,24,22,22,8
283,40,29,33,24,20,27,11
284,51,49,51,46,50,65,78
285,,,,,,,
286,11,8,9,10,11,10,4
287,24,27,38,45,37,35,15
288,33,36,34,33,18,21,15
289,65,70,83,80,70,76,51
290,8,9,9,3,7,13,3
291,21,15,14,15,20,18,7
292,9,10,5,5,8,8,5
293,8,2,11,3,4,3,1
294,9,7,2,8,10,10,0
295,10,8,9,6,4,7,3
296,24,17,26,23,28,33,24
297,11,10,12,9,,,3
298,10,13,13,8,8,11,7
299,20,16,23,30,21,35,20
300,3,3,4,4,2,3,3
301,31,35,26,32,26,19,9
302,39,35,46,48,35,29,29
303,14,10,10,11,17,17,13
304,4,8,3,5,18,25,3
305,8,10,7,3,4,13,10
306,,,3,6,4,5,4
307,21,34,32,26,27,39,16
308,42,53,48,60,50,51,58
309,55,51,50,66,53,51,58
310,114,99,104,99,85,82,58
311,9,4,3,6,4,8,2
312,11,12,13,13,7,10,11
313,22,28,30,33,22,27,10
314,19,18,29,21,22,21,8
315,,,,,,,
316,47,41,34,26,23,35,20
317,4,5,9,8,,,0
318,10,8,10,13,9,6,7
319,28,29,46,40,37,53,10
320,17,19,20,22,29,42,22
321,5,6,8,7,2,4,5
322,9,9,4,10,16,9,7
323,23,19,21,30,19,20,15
324,10,6,4,13,11,8,8
325,26,24,29,31,24,33,21
326,3,3,2,2,3,4,
327,15,17,21,19,11,11,11
328,1,7,8,12,5,3,8
329,20,28,28,21,26,27,14
330,16,22,35,33,30,29,23
331,13,14,13,18,6,13,10
332,17,17,21,24,18,22,15
333,26,21,30,39,36,33,22
334,3,,2,,,,2
335,91,94,101,80,68,80,75
336,35,37,35,31,29,41,20
337,13,14,15,14,10,17,4
338,2,2,,,,3,0
339,,,,,,,
343,7,9,7,7,13,17,10
344,5,5,5,6,4,4,5
345,8,10,6,6,29,33,3
346,13,29,32,29,25,27,13
347,4,1,,1,,,1
348,22,27,30,29,25,31,33
349,35,34,43,31,18,16,16
350,26,25,25,29,23,30,24
351,25,25,25,23,14,19,25
352,58,66,67,60,49,61,47
353,69,66,69,68,55,48,44
354,6,7,8,10,9,9,2
355,32,26,36,31,31,43,34
356,135,150,145,154,111,106,116
357,22,23,27,24,13,19,21
358,69,74,89,84,66,71,46
359,36,34,33,29,36,31,15
360,40,39,53,60,45,48,42
361,11,7,9,8,6,6,0
362,16,12,18,29,19,15,8
363,10,11,15,17,17,11,4
364,27,21,32,37,24,28,22
365,11,10,6,5,4,6,10
366,4,4,6,6,5,,2
367,51,51,70,56,35,23,29
368,30,36,41,44,37,48,20
369,8,7,9,8,6,10,3
370,24,21,16,26,18,24,5
371,45,40,48,47,43,55,28
372,261,234,200,214,167,165,103
373,24,22,23,20,19,18,16
374,10,11,8,7,10,11,6
375,48,44,35,32,32,32,30
376,38,36,39,47,35,36,24
377,58,68,72,69,62,51,33
378,41,48,46,48,40,38,43
379,148,146,158,154,127,124,103
380,190,194,184,182,142,124,132
381,8,11,11,10,14,12,12
382,10,10,5,10,10,6,1
383,49,55,46,35,41,34,24
385,32,42,32,34,30,45,21
386,12,8,6,6,1,,2
387,19,20,23,30,17,19,8
388,9,13,9,20,10,7,7
389,86,102,98,80,51,74,50
390,7,10,13,7,3,3,9
391,15,19,22,25,27,28,25
392,125,131,136,146,123,124,109
393,36,24,31,27,23,30,32
394,37,28,28,28,23,29,19
395,14,25,26,30,20,16,7
396,28,34,30,28,22,23,9
397,11,12,16,20,9,15,17
398,4,7,14,12,9,16,10
399,35,33,31,34,27,26,23
400,91,93,95,90,68,50,43
401,40,38,44,52,41,42,33
402,33,35,38,29,26,39,10
403,44,51,58,69,54,57,35
404,24,23,20,28,28,21,25
405,72,79,95,105,90,92,91
406,21,16,23,19,10,12,10
407,38,38,33,24,24,23,14
408,36,45,46,48,31,32,26
409,43,41,49,53,40,27,41
410,7,6,17,,10,11,6
411,30,37,50,54,38,28,43
412,8,6,7,9,4,9,7
413,123,103,118,131,91,85,65
416,20,10,14,14,21,19,15
417,50,42,36,28,31,25,25
418,79,72,76,60,43,41,39
419,68,72,66,60,39,41,39
420,35,30,30,22,26,25,18
421,20,24,26,28,19,23,20
422,24,28,34,32,38,37,21
423,40,48,49,53,38,44,39
424,9,8,17,15,6,11,9
425,33,40,32,33,19,23,13
426,38,37,38,42,26,23,21
428,20,16,9,14,13,14,2
430,15,27,35,27,37,47,25
431,31,26,18,21,11,23,5
432,61,55,56,43,53,51,37
433,30,25,20,21,18,17,10
434,31,19,11,18,24,19,16
435,10,7,7,4,8,,2
436,25,18,18,22,15,14,10
437,17,12,13,26,33,31,18
438,34,40,33,39,52,62,50
442,34,30,19,24,31,39,12
443,23,27,35,35,29,34,21
444,37,42,42,45,30,34,13
445,65,67,58,47,27,26,31
446,27,25,22,22,24,20,14
447,34,41,48,42,38,46,45
448,46,41,49,51,46,56,45
449,14,16,25,28,22,25,18
450,52,71,64,59,44,47,52
451,99,108,98,128,91,103,119
452,20,20,18,14,12,13,9
453,19,21,21,24,30,22,8
454,36,42,33,34,14,16,13
455,40,39,32,24,17,19,23
456,,,,,,,2
457,37,29,36,37,27,29,27
458,26,30,45,46,29,30,29
459,65,64,64,57,48,67,39
460,79,83,84,73,73,70,45
462,22,23,22,18,24,31,31
463,23,28,37,33,25,32,30
464,80,94,95,110,89,89,62
465,28,27,31,32,32,28,22
466,37,45,44,41,35,46,33
467,51,46,58,73,44,69,38
468,4,,3,,,,
469,52,47,51,54,32,33,22
470,24,22,29,37,28,35,32
471,50,44,49,44,33,36,32
472,15,17,25,20,,19,22
473,28,29,32,20,13,24,14
474,36,31,31,27,26,29,23
475,35,40,49,56,45,47,35
476,17,17,19,16,26,24,11
