id,y_2011,y_2013,y_2015,y_2016,y_2018,y_2020,y_2021,y_2022,y_2023
144,,,,,,,,,
145,,,,,,,,,
146,1.0,4.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0
147,18.0,7.0,21.0,7.0,1.0,16.0,14.0,14.0,19.0
148,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0
149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150,0.0,4.0,7.0,10.0,7.0,2.0,2.0,4.0,5.0
151,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
152,1.0,4.0,7.0,6.0,1.0,1.0,0.0,2.0,2.0
153,0.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0
154,0.0,4.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0
155,3.0,5.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0
156,5.0,6.0,9.0,9.0,4.0,0.0,3.0,1.0,2.0
157,12.0,25.0,19.0,15.0,6.0,4.0,3.0,2.0,4.0
158,6.0,9.0,14.0,14.0,6.0,8.0,2.0,5.0,6.0
159,13.0,14.0,20.0,19.0,10.0,8.0,3.0,4.0,6.0
160,7.0,16.0,28.0,28.0,7.0,20.0,15.0,11.0,17.0
161,5.0,14.0,13.0,24.0,16.0,13.0,18.0,18.0,22.0
162,3.0,10.0,8.0,5.0,2.0,4.0,4.0,4.0,5.0
163,11.0,6.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0
164,79.0,135.0,179.0,93.0,21.0,25.0,29.0,16.0,22.0
165,23.0,30.0,18.0,13.0,10.0,11.0,3.0,3.0,8.0
166,5.0,6.0,4.0,2.0,4.0,15.0,5.0,3.0,7.0
167,1.0,2.0,4.0,1.0,4.0,1.0,3.0,4.0,6.0
168,6.0,15.0,10.0,10.0,2.0,2.0,6.0,2.0,7.0
169,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
171,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
172,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
173,1.0,11.0,9.0,10.0,2.0,2.0,4.0,1.0,1.0
174,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
175,0.0,1.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0
176,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0
177,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0
179,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
180,4.0,8.0,11.0,11.0,2.0,6.0,9.0,2.0,2.0
181,6.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0
182,7.0,8.0,6.0,8.0,1.0,1.0,0.0,0.0,2.0
183,3.0,5.0,5.0,7.0,1.0,2.0,5.0,0.0,0.0
184,24.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0
185,7.0,6.0,6.0,5.0,2.0,10.0,12.0,28.0,44.0
186,1.0,7.0,12.0,6.0,3.0,1.0,0.0,3.0,3.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
189,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
190,7.0,10.0,14.0,12.0,6.0,7.0,2.0,5.0,6.0
191,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0
192,1.0,3.0,2.0,0.0,2.0,0.0,3.0,4.0,5.0
193,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0
