"id","y_2011","y_2013","y_2015","y_2017","y_2020","y_2022"
358,602,0,321,320,412,407
359,473,242,380,381,382,382
360,1345,1206,679,1016,752,1205
361,456,451,451,755,1584,1620
362,1314,1311,1265,1265,1265,1294
363,923,1011,1013,1007,1030,1054
364,1118,1017,663,719,676,680
365,581,700,701,699,692,694
366,435,48,48,51,49,49
367,2479,2681,2671,1906,2276,2274
368,1161,1160,862,862,860,1120
369,527,509,469,450,444,1031
370,649,38,38,873,913,922
371,2258,2256,2244,2242,2218,2836
372,1488,1633,2291,1668,2264,2264
373,999,854,836,972,985,883
374,1116,1104,1089,1088,1004,1009
375,338,298,301,300,296,295
376,1141,996,997,752,419,756
377,1854,1900,646,651,653,653
378,2096,2085,2054,2026,2455,2791
379,607,610,625,649,659,659
380,544,546,543,913,920,928
381,1279,1239,1237,1923,2898,2899
382,947,933,931,913,896,905
383,1596,1481,1413,1371,1385,1411
385,2015,2014,1982,1786,1796,1820
386,846,847,845,764,874,972
387,926,924,923,795,742,744
388,651,642,356,1133,1271,1398
389,3297,3140,3367,3241,2964,2986
390,668,666,663,663,750,764
391,732,499,499,499,212,499
392,3074,2324,1586,2325,2216,2348
393,2143,1820,1913,1914,1973,2053
394,731,789,791,385,766,786
395,60,73,82,83,80,433
396,163,158,158,175,212,221
397,922,921,1086,1127,1109,1109
398,2,8,9,10,10,34
399,836,858,835,834,568,568
400,363,280,715,449,438,469
401,19,19,120,120,120,324
402,0,0,0,0,0,0
403,102,100,100,101,222,407
404,658,438,438,171,178,187
405,672,545,544,543,569,755
406,383,390,214,223,231,231
407,299,73,73,73,71,105
408,504,539,530,535,590,605
409,278,276,282,287,190,309
410,203,204,204,204,204,204
411,484,165,163,164,179,179
412,25,3,4,4,94,93
413,17,12,12,12,9,9
416,893,893,893,893,722,722
417,368,369,399,400,441,703
418,469,466,468,468,468,468
419,0,0,0,0,171,247
420,724,744,730,732,740,740
421,0,336,0,0,0,0
422,79,55,285,352,748,748
423,124,0,0,0,0,0
424,479,463,463,463,464,460
425,0,0,0,0,0,0
426,523,447,447,446,445,446
428,87,80,81,0,0,0
430,1123,1125,1137,1230,1291,1333
431,10,10,11,10,0,10
432,778,780,790,799,799,799
433,91,91,91,252,252,252
434,144,155,154,181,220,251
435,207,215,8,9,9,9
436,221,141,140,88,88,88
437,113,120,126,147,156,133
438,177,13,13,11,12,32
442,584,513,682,707,709,721
443,394,202,202,202,199,198
444,431,430,432,440,449,449
445,914,890,946,947,953,955
446,252,69,69,69,70,70
447,0,0,0,0,0,0
448,623,623,622,690,704,704
449,97,100,90,90,90,90
450,146,151,156,166,175,177
451,0,0,0,0,0,0
452,214,252,253,254,361,469
453,847,844,844,843,867,935
454,117,23,23,23,20,71
455,89,89,89,90,89,91
456,200,549,543,399,242,306
457,210,120,124,121,49,121
458,80,18,18,22,27,241
459,814,803,76,76,74,85
460,1047,1022,1034,1032,1093,1457
462,168,151,147,144,161,143
463,878,931,930,998,2308,2303
464,418,418,418,441,1351,1350
465,221,221,221,221,222,223
466,525,437,446,456,473,496
467,370,263,263,263,263,263
468,18,0,10,8,7,7
469,469,0,0,0,0,0
470,0,0,0,0,0,0
471,1110,1116,1113,414,585,586
472,157,86,87,86,1,89
473,386,391,728,736,781,796
474,617,551,556,556,539,557
475,317,157,168,172,178,198
476,7449,7237,7937,8794,10114,13700
