"id","y_2011","y_2013","y_2015","y_2016","y_2017","y_2021"
437,0.08,0.08,0.08,0.0791,0.08,0.0791
438,0.05,0.05,0.05,0.0533,0.05,0.0533
442,0.02,0.02,0.02,0.0165,0.02,0.0165
443,,,,,,
444,0.02,0.02,0.02,0.0191,0.02,0.0191
445,0.06,0.06,0.06,0.0603,0.06,0.0603
446,0.04,0.04,0.04,0.0351,0.04,0.0351
447,0.06,0.06,0.06,0.0594,0.06,0.0594
448,0.01,0.01,0.01,0.0104,0.01,0.0104
449,0.01,0.01,0.01,0.0138,0.01,0.0242
450,0.14,0.14,0.32,0.3016,0.3,0.3016
451,0.1,0.1,0.09,0.0949,0.1,0.0949
452,,,,,,0
453,0.09,0.09,0.09,0.0852,0.09,0.0853
454,0.02,0.02,0.02,0.0242,0.02,0.0242
455,0.07,0.07,0.07,0.0717,0.07,0.0717
456,,,,,,
457,0,0,0,0.0034,0,0.0034
458,0,0,0,0.0017,0,0.0017
459,0.02,0.02,0.02,0.0198,0.02,0.0198
460,0.05,0.05,0.05,0.0533,0.05,0.0533
462,0.08,0.08,0.08,0.082,0.08,0.0822
463,0.03,0.03,0.03,0.0258,0.03,0.0258
464,0.01,0.01,0.01,0.013,0.01,0.013
465,0.04,0.04,0.04,0.0356,0.04,0.0356
466,0.05,0.05,0.05,0.0471,0.05,0.0471
467,0.01,0.01,0.01,0.0095,0.01,0.0095
468,0,0,0,0.0049,0.01,0.0049
469,0.09,0.09,0.09,0.0874,0.09,0.0874
470,,,0,0.0037,0,0.0037
471,0.08,0.08,0.08,0.0804,0.08,0.0804
472,,,,,,
473,0.07,0.07,0.08,0.0808,0.08,0.0808
474,,,,,,
475,0.02,0.02,0.02,0.0223,0.02,0.0223
476,0.05,0.05,0.05,0.0506,0.05,0.0507
