"id","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019","y_2021"
276,7,5,3,9,12,8,7
277,8,10,4,4,7,8,10
278,3,2,5,8,,,7
279,3,4,,,,,5
280,2,7,2,6,5,12,11
281,4,6,1,,8,5,6
282,6,10,13,11,15,6,9
283,15,16,11,11,11,13,7
284,21,19,17,18,30,19,22
285,,,,,,,
286,,4,,6,,,3
287,13,9,5,7,9,13,6
288,5,12,10,14,12,13,9
289,28,19,19,13,28,30,19
290,2,1,4,1,5,4,1
291,7,7,6,2,1,5,4
292,4,2,2,8,,,5
293,4,,,,7,,1
294,3,2,1,,1,,2
295,4,4,3,,4,,1
296,4,6,9,6,13,12,13
297,,,,,,,
298,4,5,8,,6,,5
299,12,16,9,8,15,8,22
300,1,,,,,,
301,8,9,8,6,6,10,14
302,15,11,8,6,20,3,24
303,8,5,3,6,,6,8
304,1,,3,,6,,3
305,4,1,3,,5,,2
306,,1,,,,,2
307,15,19,14,13,10,19,10
308,12,11,11,14,15,11,27
309,20,15,17,22,23,19,23
310,35,26,36,42,32,24,34
311,,5,5,,,,4
312,5,8,6,4,6,5,7
313,15,7,12,7,16,8,9
314,2,6,1,6,10,4,8
315,,,,,,,
316,16,9,14,22,13,8,9
317,3,,,,,,1
318,5,,,,,,5
319,23,16,16,17,17,16,13
320,,,5,,13,12,10
321,3,2,,,,,1
322,,3,2,3,,,7
323,19,11,9,9,5,7,12
324,7,,4,,,,4
325,6,10,8,9,17,5,9
326,,1,1,,,,
327,6,9,4,7,7,4,8
328,4,,3,4,,,5
329,6,17,9,6,12,7,8
330,12,9,5,5,7,8,4
331,2,5,4,5,10,,4
332,4,1,4,9,10,7,5
333,9,6,5,15,9,7,10
334,,,,,,,
335,23,30,23,20,33,20,27
336,13,14,8,10,19,9,16
337,2,5,4,,,6,6
338,4,4,1,,,,
339,,,,,,,
343,,,4,,,,6
344,,2,,,7,,4
345,,4,,2,5,5,3
346,4,9,11,6,8,12,11
347,1,,4,,,,
348,4,3,12,6,9,14,6
349,6,11,10,,,,10
350,,,9,,15,10,14
351,6,6,9,,,,4
352,17,23,21,30,34,29,15
353,14,18,23,8,28,,28
354,4,2,,,,,6
355,5,,5,,12,7,12
356,22,26,31,36,55,30,57
357,2,7,5,7,10,,12
358,18,13,12,17,44,16,38
359,7,5,5,,9,6,12
360,21,15,22,11,17,18,23
361,,3,2,4,,,5
362,10,10,12,6,5,3,6
363,1,1,3,6,6,8,4
364,3,7,7,,,,14
365,,1,2,,,,4
366,,,3,,,,
367,11,6,12,7,13,10,15
368,16,14,8,10,23,11,22
369,3,4,6,5,3,6,1
370,6,9,9,16,3,4,8
371,22,24,14,19,20,21,16
372,28,41,41,25,80,40,57
373,,,,,15,9,8
374,2,3,4,6,5,2,3
375,5,,,,15,,8
376,12,13,7,9,16,12,9
377,13,27,16,15,19,22,17
378,3,12,5,,11,,15
379,55,59,33,48,63,41,49
380,71,68,63,66,82,75,65
381,2,5,4,,8,4,5
382,6,5,3,4,,5,1
383,14,16,20,7,17,12,10
385,10,19,11,12,15,13,14
386,,3,7,,,,
387,16,11,8,3,11,9,5
388,2,1,,,,,2
389,21,26,17,14,30,11,20
390,2,3,1,,,,5
391,7,3,,,11,,6
392,22,19,19,36,40,22,59
393,13,12,3,7,18,9,11
394,7,4,12,9,11,8,11
395,14,9,4,,9,,9
396,14,3,16,14,16,10,13
397,,,2,,,,4
398,,,,,,,4
399,6,6,11,16,12,13,10
400,30,35,38,24,34,26,32
401,9,18,17,12,9,15,18
402,7,9,7,12,11,14,9
403,7,9,9,11,22,12,26
404,5,6,5,8,9,10,11
405,18,23,19,27,38,29,37
406,4,7,6,10,7,,8
407,8,9,11,,10,,12
408,15,12,13,6,20,11,15
409,7,11,13,14,18,9,18
410,,2,4,,,,3
411,7,12,12,10,10,11,13
412,,,5,,,,
413,24,32,23,35,39,32,39
416,5,,4,,,,5
417,8,10,7,8,9,,12
418,16,18,17,20,16,6,13
419,15,13,10,19,23,10,21
420,6,9,13,9,13,7,7
421,6,,4,,,,7
422,6,2,8,9,14,15,9
423,6,16,12,14,18,10,12
424,5,,,,,,5
425,4,9,7,,7,,10
426,11,17,12,12,9,9,7
428,12,8,11,8,7,7,10
430,10,15,16,7,21,21,15
431,8,12,10,13,17,9,12
432,19,19,16,14,18,10,12
433,11,9,8,,9,,10
434,10,8,,,,,14
435,,,9,,,,3
436,7,15,13,15,10,8,6
437,2,4,3,5,3,,9
438,10,9,9,18,16,16,19
442,19,13,13,13,17,7,10
443,10,12,5,8,12,,10
444,16,13,16,11,15,8,18
445,17,18,10,14,20,,13
446,6,4,5,9,,,4
447,9,9,9,9,19,11,21
448,11,13,14,13,21,18,14
449,,,6,,11,,16
450,14,19,9,12,25,7,22
451,21,17,23,36,34,41,44
452,7,5,2,,,,
453,9,,1,4,8,,7
454,6,7,5,,11,5,10
455,8,6,7,7,6,8,8
456,,,,,,,
457,8,9,16,10,11,10,18
458,7,6,4,9,11,15,11
459,14,19,16,24,21,12,22
460,25,23,10,19,23,18,22
462,3,4,4,5,6,6,10
463,5,4,6,13,9,8,8
464,14,13,16,27,26,35,26
465,5,7,8,10,13,7,14
466,11,14,8,10,15,9,14
467,20,10,17,17,30,17,28
468,,,,,,,
469,5,7,8,8,24,13,12
470,2,11,7,15,18,15,15
471,16,10,9,10,21,12,9
472,,3,5,,14,,7
473,6,3,3,10,,,6
474,7,3,,18,23,8,8
475,7,5,5,,13,9,27
476,1,4,4,,14,5,11
